Date,Ticker,Open,High,Low,Close,Volume,avg_sentiment,SMA_10,RSI,Volatility_10,Sarima_Pred_1,Sarima_Pred_3,Sarima_Pred_7,SarimaH_Pred_1,SarimaH_Pred_3,SarimaH_Pred_7,LSTM_Pred_1,LSTM_Pred_3,LSTM_Pred_7,LSTMH_Pred_1,LSTMH_Pred_3,LSTMH_Pred_7
2020-04-09,AMZN,102.215,102.65,100.883,102.138,92930000,0.0,97.77285,59.02225474738816,0.025310577914635316,,,,,,,,,,,,
2020-04-13,AMZN,102.0,109.0,101.9,108.443,134334000,1.0,98.2092,59.0010429004441,0.02328802809171234,,,,,,,,,,,,
2020-04-14,AMZN,110.023,114.6,109.311,114.166,161744000,-0.5,99.553,65.90000913521646,0.026345345085807777,,,,,,,,,,,,
2020-04-15,AMZN,112.884,116.669,112.25,115.384,137332000,0.0,101.14984999999999,70.69563603772937,0.0285648558677164,,,,,,,,,,,,
2020-04-16,AMZN,117.3,123.05,116.75,120.41,240764000,0.0,102.93965,71.60618161875414,0.027519737288630733,,,,,,,,,,,,
2020-04-17,AMZN,118.617,120.0,115.801,118.75,158600000,0.0,105.44215,75.03565881976014,0.024873223330164895,,,,,,,,,,,,
2020-04-20,AMZN,119.497,122.249,119.302,119.68,115414000,0.0,107.723,71.95995963058863,0.027123609121456168,,,,,,,,,,,,
2020-04-21,AMZN,120.83,121.415,113.983,116.406,149534000,1.0,110.15805,72.63330305737534,0.02581947324621941,,,,,,,,,,,,
2020-04-22,AMZN,118.45,119.7,117.55,118.174,84244000,0.0,111.8107,66.60081483286689,0.02868502952546993,,,,,,,,,,,,
2020-04-23,AMZN,119.999,121.211,119.104,119.973,101332000,0.0,113.5701,68.13218366214926,0.028523063753322524,,,,,,,,,,,,
2020-04-24,AMZN,120.85,121.021,119.1,120.511,76498000,0.0,115.35239999999999,69.64931957621862,0.028524830333592228,,,,,,,,,,,,
2020-04-27,AMZN,122.16,122.244,118.15,118.8,112912000,0.0,117.18969999999999,70.1053357016335,0.028261582076213775,,,,,,,,,,,,
2020-04-28,AMZN,118.605,118.675,115.3,115.704,105388000,0.0,118.2254,66.69097205937467,0.024920485543709008,,,,,,,,,,,,
2020-04-29,AMZN,116.501,119.594,115.5,118.635,91832000,0.0,118.37920000000001,60.93716722068515,0.021984946936728055,,,,,,,,,,,,
2020-04-30,AMZN,120.992,123.75,119.8,123.7,190692000,0.166667,118.70430000000002,64.0805405351185,0.023119999118389998,,,,,,,,,,,,
2020-05-01,AMZN,116.84,118.122,112.91,114.302,195452000,0.0,119.03330000000001,68.73824974637068,0.022952510279489947,,,,,,,,,,,,
2020-05-04,AMZN,112.819,116.349,112.819,115.799,97318000,0.0,118.5885,54.65013108081976,0.033832440597098355,,,,,,,,,,,,
2020-05-05,AMZN,117.0,117.55,115.356,115.89,64850000,0.0,118.20039999999999,56.18280131564821,0.03406481825928573,,,,,,,,,,,,
2020-05-06,AMZN,116.472,117.872,116.0,117.563,62356000,0.0,118.14880000000001,56.279039008242805,0.03295103639936586,,,,,,,,,,,,
2020-05-07,AMZN,118.739,118.8,117.156,118.381,67928000,0.0,118.0877,58.09210740204377,0.032913498890206706,,,,,,,,,,,,
2020-05-08,AMZN,118.607,119.362,117.85,118.98,64132000,0.0,117.92850000000001,58.98316789560403,0.03259042149387426,,,,,,,,,,,,
2020-05-11,AMZN,118.735,120.983,118.605,120.45,65184000,0.0,117.77540000000002,59.656183431268076,0.03260138523561551,,,,,,,,,,,,
2020-05-12,AMZN,120.592,120.95,117.75,117.848,61498000,0.0,117.94040000000003,61.32477321123747,0.03246880286900296,,,,,,,,,,,,
2020-05-13,AMZN,118.34,120.385,116.89,118.396,95658000,0.0,118.1548,56.86444721850686,0.032070871774377806,,,,,,,,,,,,
2020-05-14,AMZN,118.05,119.568,117.66,119.442,72962000,0.0,118.1309,57.560965681901074,0.03107291184441985,,,,,,,,,,,,
2020-05-15,AMZN,118.426,120.55,117.818,120.489,84700000,0.0,117.70509999999999,58.91761397831579,0.027582239557384328,,,,,,,,,,,,
2020-05-18,AMZN,120.217,121.65,119.201,121.313,87144000,0.0,118.3238,60.279360374307814,0.010359478207626567,,,,,,,,,,,,
2020-05-19,AMZN,121.492,124.25,121.449,122.466,86410000,0.0,118.87519999999999,61.359372180398886,0.010021947018972755,,,,,,,,,,,,
2020-05-20,AMZN,123.894,125.001,123.364,124.897,79962000,0.0,119.5328,62.87282703204925,0.010022041298153202,,,,,,,,,,,,
2020-05-21,AMZN,125.0,126.272,122.127,122.337,102288000,0.0,120.2662,65.8908022909578,0.010678399023460237,,,,,,,,,,,,
2020-05-22,AMZN,122.751,123.493,121.507,121.844,57342000,0.0,120.6618,60.35529530917319,0.013575772332904657,,,,,,,,,,,,
2020-05-26,AMZN,122.9,123.1,120.703,121.093,71364000,0.0,120.9482,59.32691314303419,0.013753636632492076,,,,,,,,,,,,
2020-05-27,AMZN,120.249,120.679,116.5,120.52,101138000,0.0,121.0125,57.72169350933816,0.013519055118332691,,,,,,,,,,,,
2020-05-28,AMZN,119.216,121.849,118.911,120.055,63804000,0.0,121.2797,56.47259028965354,0.011310749653385665,,,,,,,,,,,,
2020-05-29,AMZN,120.797,122.118,119.91,122.118,70198000,0.0,121.44559999999998,55.42964172883284,0.011433854164577538,,,,,,,,,,,,
2020-06-01,AMZN,122.4,123.846,122.209,123.552,58578000,0.0,121.7132,59.02660976956754,0.012304567785341867,,,,,,,,,,,,
2020-06-02,AMZN,123.35,123.676,122.266,123.62,50598000,1.0,122.0195,61.34965151777155,0.012512999356775778,,,,,,,,,,,,
2020-06-03,AMZN,123.4,124.4,123.059,123.92,53420000,0.0,122.25020000000002,61.46066667981922,0.012433171060793594,,,,,,,,,,,,
2020-06-04,AMZN,123.871,125.377,122.501,123.03,58974000,1.0,122.39559999999999,61.97690696355868,0.012153994052786929,,,,,,,,,,,,
2020-06-05,AMZN,122.226,124.433,121.856,124.15,66128000,0.0,122.2089,59.44585396717368,0.010442340031722853,,,,,,,,,,,,
2020-06-08,AMZN,125.01,126.5,124.367,126.203,79414000,0.0,122.39020000000001,61.562359001904866,0.00845053890164509,,,,,,,,,,,,
2020-06-09,AMZN,126.472,131.322,126.25,130.043,103520000,1.0,122.8261,65.13588421410128,0.009403026391785665,,,,,,,,,,,,
2020-06-10,AMZN,132.25,136.117,131.313,132.372,98920000,0.0,123.7211,70.61139452839858,0.011968025690102038,,,,,,,,,,,,
2020-06-11,AMZN,130.175,133.569,126.812,127.898,116002000,-1.0,124.90629999999999,73.33297967259959,0.011591485542783194,,,,,,,,,,,,
2020-06-12,AMZN,130.061,131.074,125.168,127.251,108722000,0.0,125.69060000000002,61.59307550788523,0.017685506254816456,,,,,,,,,,,,
2020-06-15,AMZN,126.33,129.2,125.4,128.634,77302000,0.0,126.2039,60.10224778893086,0.0175895638335362,,,,,,,,,,,,
2020-06-16,AMZN,131.0,131.0,128.8,130.764,71712000,0.333333,126.7121,62.19777842762755,0.01755039193201714,,,,,,,,,,,,
2020-06-17,AMZN,132.375,132.75,131.591,132.049,59186000,0.0,127.42649999999999,65.2127698660261,0.017909127500666148,,,,,,,,,,,,
2020-06-18,AMZN,132.35,132.982,131.805,132.699,49756000,0.0,128.2394,66.91823998366817,0.017908105805872467,,,,,,,,,,,,
2020-06-19,AMZN,133.904,134.872,132.95,133.751,115540000,0.0,129.2063,67.77448409016418,0.01727708391036292,,,,,,,,,,,,
2020-06-22,AMZN,134.225,135.75,133.45,135.691,64176000,0.0,130.1664,69.15871047564875,0.01727069445819121,,,,,,,,,,,,
2020-06-23,AMZN,136.301,139.156,135.902,138.221,84634000,0.0,131.11520000000002,71.57145372957179,0.01716566542088927,,,,,,,,,,,,
2020-06-24,AMZN,139.0,139.8,136.05,136.72,90532000,0.0,131.933,74.3727706932132,0.015756735229158138,,,,,,,,,,,,
2020-06-25,AMZN,136.977,137.811,135.607,137.729,59374000,0.0,132.36780000000002,69.9888769573668,0.016011729788639135,,,,,,,,,,,,
2020-06-26,AMZN,138.753,139.128,134.4,134.643,130016000,0.0,133.3509,71.21108477047665,0.009271957008283399,,,,,,,,,,,,
2020-06-29,AMZN,134.501,134.84,131.504,134.019,84468000,0.0,134.0901,62.82663467098407,0.012820594472263974,,,,,,,,,,,,
2020-06-30,AMZN,134.253,138.482,133.751,137.941,75394000,0.0,134.6286,61.26390608173437,0.013066099864105476,,,,,,,,,,,,
2020-07-01,AMZN,137.9,144.75,137.7,143.935,127268000,0.5,135.3463,66.82145528301362,0.01489294884947946,,,,,,,,,,,,
2020-07-02,AMZN,145.6,147.778,143.555,144.515,131868000,0.4,136.53490000000002,73.13327509537277,0.019170999031407482,,,,,,,,,,,,
2020-07-06,AMZN,146.749,152.994,146.5,152.852,137612000,0.0,137.7165,73.65291713058146,0.01919323233513456,,,,,,,,,,,,
2020-07-07,AMZN,152.928,153.477,149.5,150.006,105150000,0.0,139.6266,79.69983581298028,0.024639939548042788,,,,,,,,,,,,
2020-07-08,AMZN,151.13,154.199,150.622,154.055,100752000,0.2,141.05810000000002,73.52762899052745,0.026664068895832234,,,,,,,,,,,,
2020-07-09,AMZN,155.799,159.694,153.7,159.132,127774000,0.0,142.6415,76.32269124501795,0.027078485334971897,,,,,,,,,,,,
2020-07-10,AMZN,159.588,160.75,156.785,160.0,109720000,0.333333,144.8827,79.26403335249682,0.026648698997263163,,,,,,,,,,,,
2020-07-13,AMZN,162.553,167.214,153.419,155.2,154408000,0.0,147.1098,79.72539489666406,0.02672163040221485,,,,,,,,,,,,
2020-07-14,AMZN,154.45,156.369,147.5,154.2,144638000,0.0,149.1655,70.43960687240855,0.027993567008716733,,,,,,,,,,,,
2020-07-15,AMZN,154.012,154.917,148.659,150.443,115778000,0.0,151.1836,68.65470486956855,0.02813755531645683,,,,,,,,,,,,
2020-07-16,AMZN,148.553,151.6,145.911,149.995,127884000,0.0,152.4338,62.30007258993868,0.03005172403456698,,,,,,,,,,,,
2020-07-17,AMZN,150.45,151.2,147.423,148.098,95226000,0.0,153.03979999999999,61.571952377598144,0.02764751363580173,,,,,,,,,,,,
2020-07-20,AMZN,150.01,160.068,149.701,159.842,151964000,0.0,153.39810000000003,58.47159325320915,0.02817506893741402,,,,,,,,,,,,
2020-07-21,AMZN,161.624,162.029,155.286,156.915,122426000,0.0,154.0971,68.86916242440358,0.033227925531866806,,,,,,,,,,,,
2020-07-22,AMZN,156.25,157.5,153.263,154.995,82084000,1.0,154.78799999999998,64.5532319251918,0.033203809674779663,,,,,,,,,,,,
2020-07-23,AMZN,154.913,154.913,148.5,149.327,113138000,0.0,154.882,61.82996403827636,0.03262860278302024,,,,,,,,,,,,
2020-07-24,AMZN,146.5,151.579,144.4,150.445,112648000,0.0,153.9015,54.55103914141299,0.03248700458069468,,,,,,,,,,,,
2020-07-27,AMZN,153.1,154.9,150.788,152.76,83410000,0.0,152.946,55.65434147889987,0.03257203340328597,,,,,,,,,,,,
2020-07-28,AMZN,152.714,153.855,149.788,150.016,62534000,0.0,152.702,57.920615271276546,0.03196262888276607,,,,,,,,,,,,
2020-07-29,AMZN,151.549,151.958,149.839,151.676,59482000,-0.666667,152.2836,54.39056283847334,0.03237995692659063,,,,,,,,,,,,
2020-07-30,AMZN,150.7,154.6,150.25,152.594,122566000,0.0,152.4069,56.123823839742464,0.03162573039891697,,,,,,,,,,,,
2020-07-31,AMZN,162.2,162.341,157.55,158.234,161710000,0.166667,152.66680000000002,57.09002016083553,0.031620409199796695,,,,,,,,,,,,
2020-08-03,AMZN,159.025,159.2,155.2,155.594,101494000,0.0,153.68040000000002,62.52259552756586,0.03290517599031391,,,,,,,,,,,,
2020-08-04,AMZN,155.061,158.362,155.061,156.941,93886000,0.0,153.25560000000002,58.78977351162316,0.02155048084358105,,,,,,,,,,,,
2020-08-05,AMZN,157.189,160.68,156.365,160.251,78330000,0.5,153.25820000000002,60.09229219080055,0.021030457743767512,,,,,,,,,,,,
2020-08-06,AMZN,159.718,162.374,158.271,161.25,78812000,0.0,153.78379999999999,63.15809787220745,0.021473932106081547,,,,,,,,,,,,
2020-08-07,AMZN,161.201,162.04,157.033,158.373,78722000,0.0,154.9761,64.05114348109683,0.01620960259918123,,,,,,,,,,,,
2020-08-10,AMZN,158.516,158.626,155.076,157.408,63346000,0.0,155.76889999999997,59.59385567996659,0.018133679530996073,,,,,,,,,,,,
2020-08-11,AMZN,155.66,157.961,153.65,154.033,74362000,0.0,156.2337,58.13984259175887,0.01807760897962459,,,,,,,,,,,,
2020-08-12,AMZN,155.4,158.719,155.071,158.112,70442000,0.0,156.63539999999998,53.26954493288876,0.01855605813188057,,,,,,,,,,,,
2020-08-13,AMZN,159.15,160.876,157.75,158.051,62980000,0.0,157.279,57.84252583176942,0.01990998538055517,,,,,,,,,,,,
2020-08-14,AMZN,158.909,158.912,156.0,157.401,55034000,0.0,157.82469999999998,57.75197226724611,0.019952566848922066,,,,,,,,,,,,
2020-08-17,AMZN,158.656,159.749,157.709,159.12,53824000,-1.0,157.7414,56.73787844107216,0.016223488864252768,,,,,,,,,,,,
2020-08-18,AMZN,160.6,166.0,160.291,165.624,106920000,0.2,158.094,58.78836490931343,0.015478053850914027,,,,,,,,,,,,
2020-08-19,AMZN,165.15,165.795,162.8,163.024,83702000,-0.5,158.96229999999997,65.43053037292356,0.01971083071383023,,,,,,,,,,,,
2020-08-20,AMZN,162.6,165.631,161.9,164.868,66650000,0.0,159.2396,61.205440866086775,0.019924732133892384,,,,,,,,,,,,
2020-08-21,AMZN,164.75,165.72,163.77,164.236,71518000,0.0,159.60139999999998,63.02000814959328,0.02011143093463489,,,,,,,,,,,,
2020-08-24,AMZN,165.508,169.016,162.878,165.373,93326000,0.0,160.1877,61.955855336460424,0.01900199105931858,,,,,,,,,,,,
2020-08-25,AMZN,164.749,167.87,163.35,167.324,79856000,0.0,160.9842,63.15510465274404,0.0186921049979159,,,,,,,,,,,,
2020-08-26,AMZN,167.555,172.587,167.229,172.092,130174000,0.0,162.3133,65.17343532674715,0.016242028044822217,,,,,,,,,,,,
2020-08-27,AMZN,172.503,172.65,168.9,170.0,85296000,0.0,163.7113,69.5421742475844,0.016501218781740407,,,,,,,,,,,,
2020-08-28,AMZN,171.15,171.669,169.325,170.09,57940000,0.0,164.9062,65.66961070150778,0.017599011988364912,,,,,,,,,,,,
2020-08-31,AMZN,170.449,174.75,170.25,172.548,83718000,0.0,166.1751,65.75750480570065,0.01731907058812431,,,,,,,,,,,,
2020-09-01,AMZN,174.479,175.693,173.35,174.956,68644000,0.0,167.5179,68.14407303794778,0.017422781579718653,,,,,,,,,,,,
2020-09-02,AMZN,177.35,177.613,174.335,176.572,78630000,0.0,168.4511,70.31564346424922,0.013452547312556972,,,,,,,,,,,,
2020-09-03,AMZN,174.25,174.421,165.15,168.4,163222000,0.0,169.8059,71.70264704007216,0.011191737860226285,,,,,,,,,,,,
2020-09-04,AMZN,165.9,169.075,155.557,164.731,175636000,-1.0,170.1591,57.217336672262235,0.020383255100607366,,,,,,,,,,,,
2020-09-08,AMZN,157.2,162.542,156.5,157.492,121884000,0.0,170.20860000000002,52.14947093952205,0.021730846589385372,,,,,,,,,,,,
2020-09-09,AMZN,160.15,165.159,159.25,163.43,103774000,0.0,169.4205,43.925074176861735,0.025662407431648663,,,,,,,,,,,,
2020-09-10,AMZN,165.361,167.495,158.527,158.755,106614000,0.0,169.03109999999998,50.751204836507895,0.028633877905221945,,,,,,,,,,,,
2020-09-11,AMZN,160.434,160.867,154.199,155.811,101880000,-0.333333,167.6974,46.02508101100125,0.027554429170008863,,,,,,,,,,,,
2020-09-14,AMZN,158.647,159.37,154.8,155.148,90592000,0.0,166.27849999999998,43.304208116017435,0.027742883107532465,,,,,,,,,,,,
2020-09-15,AMZN,156.808,158.751,155.446,157.807,80430000,-0.5,164.7843,42.69518809492051,0.027614100068103112,,,,,,,,,,,,
2020-09-16,AMZN,158.999,159.362,153.708,153.905,90244000,0.0,163.31019999999998,45.96089814907397,0.027877410784794405,,,,,,,,,,,,
2020-09-17,AMZN,150.462,151.471,148.628,150.436,128982000,0.0,161.20510000000002,42.18135578442595,0.027081759112377424,,,,,,,,,,,,
2020-09-18,AMZN,151.587,151.89,145.277,147.745,177852000,0.125,158.5915,39.117279247104904,0.026106779867044565,,,,,,,,,,,,
2020-09-21,AMZN,145.325,148.1,143.55,148.023,122358000,0.0,156.52599999999998,36.890069254175565,0.02384311906251318,,,,,,,,,,,,
2020-09-22,AMZN,151.692,156.699,150.01,156.449,138976000,-0.166667,154.85520000000002,37.285304951277745,0.024019887699268855,,,,,,,,,,,,
2020-09-23,AMZN,156.021,156.35,149.619,149.993,113054000,0.0,154.7509,47.88434517156829,0.029017166607969932,,,,,,,,,,,,
2020-09-24,AMZN,148.889,153.465,148.25,150.99,110588000,0.0,153.40720000000002,42.050278450466735,0.028263975164051387,,,,,,,,,,,,
2020-09-25,AMZN,152.743,155.077,149.95,154.757,92304000,0.0,152.6307,43.19541193419713,0.027625689094121754,,,,,,,,,,,,
2020-09-28,AMZN,157.443,158.752,155.859,158.702,84484000,0.0,152.52530000000002,47.40296595247255,0.028603798936757168,,,,,,,,,,,,
2020-09-29,AMZN,158.77,159.413,156.627,157.244,69916000,0.0,152.8807,51.438945914821865,0.02967505514716282,,,,,,,,,,,,
2020-09-30,AMZN,157.057,160.644,156.699,157.436,97922000,-0.5,152.8244,49.92205638811672,0.029414583464806125,,,,,,,,,,,,
2020-10-01,AMZN,160.4,161.2,158.6,161.063,99438000,0.0,153.17749999999998,50.12955350987685,0.028103475228633604,,,,,,,,,,,,
2020-10-02,AMZN,157.682,159.79,156.15,156.25,112262000,0.0,154.24020000000002,53.988276820276575,0.027252091748459637,,,,,,,,,,,,
2020-10-05,AMZN,157.292,160.126,157.042,159.96,75506000,0.0,155.09070000000003,48.637651857240684,0.028703399980595047,,,,,,,,,,,,
2020-10-06,AMZN,158.25,159.1,154.5,154.998,101738000,0.0,156.2844,52.52365869120762,0.02918497336363456,,,,,,,,,,,,
2020-10-07,AMZN,156.75,160.0,156.62,159.785,86188000,0.0,156.1393,47.386111379042134,0.025929460665450238,,,,,,,,,,,,
2020-10-08,AMZN,161.249,161.665,158.749,159.527,63482000,0.0,157.11849999999998,52.21717318476688,0.02326621359298186,,,,,,,,,,,,
2020-10-09,AMZN,160.5,164.449,159.891,164.333,98158000,0.0,157.9722,51.94176401931851,0.02341014133120644,,,,,,,,,,,,
2020-10-12,AMZN,167.497,174.812,166.977,172.146,167284000,0.0,158.92979999999997,56.51889068744987,0.02393308255617336,,,,,,,,,,,,
2020-10-13,AMZN,173.4,174.619,171.211,172.182,114894000,0.0,160.2742,62.705676984859934,0.026750094588983198,,,,,,,,,,,,
2020-10-14,AMZN,172.35,173.244,167.0,168.186,116254000,0.5,161.76799999999997,62.73185581085151,0.02622014370706843,,,,,,,,,,,,
2020-10-15,AMZN,164.6,167.794,164.0,166.932,104468000,0.0,162.84300000000002,57.89837482971966,0.028137338506836293,,,,,,,,,,,,
2020-10-16,AMZN,168.161,169.983,158.0,163.635,129488000,0.0,163.4299,56.43631282546853,0.02785490910635539,,,,,,,,,,,,
2020-10-19,AMZN,164.98,166.45,159.637,160.361,104472000,0.0,164.1684,52.68832280728455,0.026646271146427373,,,,,,,,,,,,
2020-10-20,AMZN,161.114,163.3,159.6,160.85,90194000,0.0,164.2085,49.21115011798871,0.02680818485744013,,,,,,,,,,,,
2020-10-21,AMZN,160.625,161.694,158.0,159.247,91854000,0.0,164.7937,49.74192594425965,0.024404452745724996,,,,,,,,,,,,
2020-10-22,AMZN,159.493,159.938,156.097,158.82,84240000,0.25,164.73989999999998,47.98076982896939,0.022763936606939143,,,,,,,,,,,,
2020-10-23,AMZN,159.55,160.266,157.0,160.22,69334000,-1.0,164.6692,47.50077831391358,0.022774281075844453,,,,,,,,,,,,
2020-10-26,AMZN,159.937,164.149,157.665,160.352,118024000,0.0,164.25789999999998,49.2830854946925,0.020503555269266626,,,,,,,,,,,,
2020-10-27,AMZN,161.247,164.583,160.565,164.316,85820000,0.5,163.0785,49.456427869812465,0.010986976987156023,,,,,,,,,,,,
2020-10-28,AMZN,162.465,163.201,158.124,158.139,111766000,-1.0,162.2919,54.46402619218089,0.014837686307883501,,,,,,,,,,,,
2020-10-29,AMZN,160.064,162.863,158.2,160.551,131930000,0.0,161.28719999999998,46.733652982268545,0.01733309351254828,,,,,,,,,,,,
2020-10-30,AMZN,157.887,158.35,150.95,151.807,167728000,0.0,160.6491,49.719407062938735,0.018565521004567757,,,,,,,,,,,,
2020-11-02,AMZN,153.087,153.986,147.506,150.224,145148000,0.0,159.4663,40.82993653924792,0.024263562461093582,,,,,,,,,,,,
2020-11-03,AMZN,150.926,153.745,149.049,152.421,97958000,0.0,158.45260000000002,39.461399895313875,0.02388810422270511,154.3594501916296,,,152.0661102977321,,,,,,,,
2020-11-04,AMZN,157.999,162.242,156.986,162.058,136780000,0.0,157.6097,42.33547939504748,0.024656712512699526,150.37696545470507,,,150.4687551692639,,,,,,,,
2020-11-05,AMZN,165.999,168.34,164.444,166.1,115786000,0.5,157.8908,52.85462611286737,0.03262428921442842,152.1679346539043,154.36305060143638,,152.68168101248065,152.58565842771887,,,,,,,
2020-11-06,AMZN,165.232,166.1,161.6,165.568,92946000,0.0,158.6188,56.42662032585189,0.03332416301616096,161.3368531693582,150.581979308669,,162.39873813362232,150.95946247285787,,,,,,,
2020-11-09,AMZN,161.551,164.45,155.605,157.187,143808000,-0.5,159.15359999999998,55.830109012730894,0.033387625426664735,166.45174216311582,152.6447732291017,,166.64899713559868,153.37691590815427,,,,,,,
2020-11-10,AMZN,154.751,155.7,150.974,151.751,131820000,0.0,158.83710000000002,47.376452205138364,0.0375937620147889,165.84258288335212,161.9424869050922,,165.76851472692718,163.08236518355332,,,,,,,
2020-11-11,AMZN,153.089,156.958,152.5,156.87,87338000,1.0,157.5806,42.86585112966609,0.037700895424434736,159.06267315989945,167.63103662031853,155.9253039971154,157.2598034899317,167.05925484753615,153.45753053682336,,,,,,
2020-11-12,AMZN,157.997,158.794,154.303,155.514,87240000,0.0,157.45369999999997,47.8731369166744,0.03807496922963287,151.6492188156997,166.50974858601967,151.4435521893386,152.24258144091812,166.50467131743972,151.94568316916795,,,,,,
2020-11-13,AMZN,156.1,157.086,154.27,156.441,75124000,0.0,156.95,46.711244705400404,0.03774925478271585,157.6686514705369,159.87686152503264,154.37829920131384,157.6988861092309,158.4865596869313,154.60022555932053,,,,,,
2020-11-16,AMZN,154.66,157.135,153.635,156.553,76174000,0.0,157.4134,47.64201001478322,0.03305963486561272,155.31482488079214,152.12683913861693,163.19408552437682,155.2792738150376,152.73230962047552,164.4582647025029,,,,,,
2020-11-17,AMZN,159.177,159.462,156.763,156.783,68894000,0.0,158.0463,47.760125882761315,0.03272407654029644,156.36147094434028,157.38699845570432,168.54820924841817,156.71518170029702,157.71564784126983,168.75294117487084,,,,,,
2020-11-18,AMZN,156.7,157.0,155.255,155.273,58336000,0.0,158.4825,48.01814393894215,0.032540891143415206,157.69933842019427,156.43678304574635,168.61624415579786,156.82630665440175,155.80930349827847,167.9868065458285,,,,,,
2020-11-19,AMZN,155.266,156.25,154.046,155.851,60206000,0.0,157.804,46.40589010191967,0.024889510543422134,156.44389669694368,157.0812992674787,160.10721868317745,157.0564323975289,157.2649875524775,159.21917517030403,,,,,,
2020-11-20,AMZN,155.851,156.645,154.902,154.97,67488000,0.5,156.7791,47.13387049103988,0.022980601332833223,156.15662449353286,158.09315240293122,153.77766115960935,155.53263174393553,157.3743521937311,153.71649706435443,,,,,,
2020-11-23,AMZN,155.835,156.988,153.273,154.919,94178000,0.0,155.7193,46.11100506436751,0.02295923891551373,155.51921011920848,156.92326154998548,158.5349020804823,156.11360293491347,157.6047286374504,158.85027382135866,,,,,,
2020-11-24,AMZN,155.025,156.712,154.313,155.903,72042000,0.0,155.4925,46.04902338908411,0.016891707691973616,155.7939774686294,156.56669767450686,157.27311958552136,155.46097935867533,156.2900584933502,157.12432889430005,158.40854269599916,,,158.47818775263428,,
2020-11-25,AMZN,157.094,159.9,157.013,159.253,75808000,0.0,155.9077,47.507645918848446,0.012261721221624066,155.45080148698068,156.76424236999466,158.844084113779,154.93541320047865,156.64013697780143,158.37039269644583,158.85187419390678,,,158.2239962863028,,
2020-11-27,AMZN,160.563,160.809,159.503,159.767,47858000,0.0,156.14600000000002,52.2196520493597,0.009004912714857614,155.64695007566027,156.08256541562992,158.87874341623802,156.1611678349609,155.7335537495349,158.4761955685205,158.3408821282387,158.51885042718052,,158.4266020975411,157.93178997319936,
2020-11-30,AMZN,160.424,161.419,156.277,158.402,81278000,0.0,156.5713,52.9144822437943,0.008264476104835055,159.5692519736703,155.88713293424,158.62839319689303,159.53584292104208,155.4372967464167,158.7070702343769,158.34354653948546,158.67850504466892,,159.11961435726286,158.30516132849456,
2020-12-01,AMZN,159.425,162.447,157.859,161.004,90740000,1.0,156.7674,50.81201820832661,0.00888443216297399,159.75858683371015,156.08619560961952,157.31223475796676,160.05219827199912,156.6787867532054,157.0995643834628,158.46392043846845,158.5463568802178,,160.3879072776735,158.72604433247446,
2020-12-02,AMZN,161.083,161.6,158.663,160.176,62586000,0.0,157.2125,54.50404366765286,0.010081666828987777,158.78167769275151,159.82640250776456,157.44110745091234,158.6745111900098,160.10303669351993,157.69853867536685,158.61334858125448,158.68239663287997,,160.97097111478448,158.9811368341446,
2020-12-03,AMZN,160.273,161.432,159.066,159.337,57840000,0.25,157.55180000000001,53.14402034145429,0.010394458513354094,162.07458524920554,161.39786136444457,158.2082626383283,161.752899703696,161.08153056655752,157.23123741732746,158.75114065417648,158.71563543957473,158.83438968607783,160.77410318502783,159.62486301362514,158.81204622080924
2020-12-04,AMZN,159.911,159.911,157.938,158.129,58272000,0.0,157.95819999999998,51.74230994711835,0.00992132333639056,159.9666645847827,159.4481286836415,156.64892904444528,160.03131646178176,159.22094084269833,156.44594637099036,159.98665357729791,158.52564965090156,159.02264526578784,160.8638971607387,159.58667680430412,159.1940188705027
2020-12-07,AMZN,157.824,159.038,157.085,157.9,55026000,0.0,158.186,49.719304152030766,0.010414826643710021,159.9215699528227,162.26905705970836,157.85692484011003,159.7213087743265,161.99449253811702,157.8335144143972,159.40969245806338,158.55130428284406,159.2375339023173,161.32516092023255,159.7316992712319,159.32834499767424
2020-12-08,AMZN,157.945,159.206,156.001,158.865,65726000,0.0,158.47899999999998,49.327586670658505,0.010176080254914644,158.07868919954132,160.30381146906132,160.96822536310884,158.28412500208444,160.59204257427388,161.24348099708263,159.76624817225337,159.14771781530976,159.56408458694816,160.99587949046492,160.79781202286483,159.5645931467712
2020-12-09,AMZN,158.395,158.721,154.4,155.21,82016000,0.5,158.87359999999998,51.068168469510255,0.010221556050527296,158.16643851210668,160.06480908197503,161.5985389746188,158.16025561368994,160.16236454323436,161.77411095737918,159.62669272342325,159.01416558352113,159.7295489476323,160.56437753626705,161.17828663221002,159.9798211866319
2020-12-10,AMZN,154.449,157.105,153.8,155.074,60604000,0.0,158.80429999999998,44.82043861452319,0.012882893308561143,159.6819122181497,159.22651536945642,161.04730235572936,159.13101694437103,158.81092541462255,160.31945187078696,159.66039586734772,159.00998654845358,160.02963241016866,160.27949559018015,160.5760246617794,159.98356905141472
2020-12-11,AMZN,154.833,155.934,153.641,155.821,61294000,0.0,158.3864,44.60289329580801,0.0103610807223946,155.6733829222874,159.02690507178045,163.29313298690354,155.66333133722057,158.8982943670952,163.2844554358811,159.59724600410462,158.90866705936193,160.277494517833,159.74953203198314,160.06468434318901,159.81029387518763
